industry,vintage,tp_2024m2,tp_2024m3,tp_2024m4,tp_2024m5,tp_2024m6,tp_2024m7,tp_2024m8,tp_2024m9,tp_2024m10,tp_2024m11,tp_2024m12,tp_2025m1,tp_2025m2
agriculture,2025m4,-0.4,1.1,24.2,5.1,-1.0,-3.0,-1.2,1.9,14.2,12.6,7.5,3.2,4.3
fishing,2025m4,-31.5,-35.4,144.1,363.5,56.8,14.9,-27.8,-14.6,-48.5,17.6,76.8,23.5,24.6
mining,2025m4,17.3,3.2,-4.0,2.1,-7.2,3.4,8.9,1.2,-2.0,-1.7,2.0,1.4,-1.4
manufacturing,2025m4,-4.2,-10.3,12.2,18.2,0.0,10.8,2.8,3.6,2.2,7.1,11.8,5.5,1.9
electricity,2025m4,8.0,0.0,2.5,1.5,0.1,2.9,2.1,1.3,1.8,3.2,1.7,1.5,-1.6
construction,2025m4,6.7,-2.9,7.9,6.3,-2.3,7.9,4.9,2.0,6.4,-1.3,-0.9,4.1,5.9
commerce,2025m4,3.0,1.8,3.1,2.1,2.3,3.4,2.9,3.5,3.8,3.5,3.6,3.2,3.1
services,2025m4,2.1,1.5,2.9,2.5,3.5,3.9,3.5,4.6,3.8,4.0,4.0,3.4,3.0
gdp,2025m4,3.1,-0.4,5.5,5.3,0.3,4.6,3.8,3.3,3.6,4.1,4.9,4.1,2.7
