industry,vintage,tp_2012m3,tp_2012m4,tp_2012m5,tp_2012m6,tp_2012m7,tp_2012m8,tp_2012m9,tp_2012m10,tp_2012m11,tp_2012m12,tp_2013m1,tp_2013m2,tp_2013m3
agriculture,2013m5,2.2,1.3,10.8,11.3,3.2,4.4,4.8,3.2,3.9,7.4,7.5,6.5,5.8
fishing,2013m5,-4.7,-44.9,5.2,20.4,0.6,-12.0,18.9,15.4,-15.8,-47.2,6.5,1.3,-20.4
mining,2013m5,7.3,6.8,1.3,4.9,4.5,0.6,5.1,-3.2,-1.4,-1.6,-4.4,-1.7,3.4
manufacturing,2013m5,-2.7,-4.1,2.9,1.5,5.0,4.4,1.6,4.5,4.2,-2.0,3.1,0.2,-3.6
electricity,2013m5,5.8,5.1,5.3,4.7,5.7,5.3,4.1,3.7,5.6,4.3,6.3,4.0,4.1
construction,2013m5,14.7,14.6,15.8,19.7,21.4,17.4,19.2,16.1,16.8,5.3,18.4,14.3,3.8
commerce,2013m5,7.2,6.1,6.5,6.7,6.9,6.5,5.3,5.9,6.3,7.0,5.5,5.6,4.0
services,2013m5,7.3,6.8,7.5,7.6,7.9,6.7,6.5,8.0,7.6,6.0,7.0,5.7,4.3
gdp,2013m5,5.7,4.6,7.1,7.4,7.5,6.5,6.3,6.8,6.8,4.3,6.4,5.1,3.0
