industry,vintage,tp_2005m5,tp_2005m6,tp_2005m7,tp_2005m8,tp_2005m9,tp_2005m10,tp_2005m11,tp_2005m12,tp_2006m1,tp_2006m2,tp_2006m3,tp_2006m4,tp_2006m5
agriculture,2006m7,3.0,7.4,5.8,3.3,5.8,6.2,3.4,8.6,-0.2,1.1,4.7,8.0,1.0
fishing,2006m7,3.7,-3.6,-13.4,12.8,-11.8,-26.5,28.3,-24.7,8.4,12.8,38.2,-30.1,-23.0
mining,2006m7,4.3,10.6,14.5,8.1,10.4,14.9,17.1,15.1,5.6,1.8,7.4,8.4,9.7
manufacturing,2006m7,9.0,8.0,4.6,9.5,4.7,2.9,7.6,3.0,4.8,4.2,9.8,-1.5,2.6
electricity,2006m7,6.6,4.6,5.1,6.0,5.8,7.8,5.2,6.0,6.4,6.7,7.0,2.8,4.1
construction,2006m7,7.5,2.9,9.8,10.5,11.5,12.4,13.3,14.1,14.1,14.8,20.1,4.9,19.3
commerce,2006m7,6.4,3.0,3.8,5.0,4.6,5.8,3.7,2.8,3.1,8.1,15.8,6.3,4.7
services,2006m7,6.5,5.5,3.7,5.9,8.1,7.6,7.5,9.5,5.2,5.4,8.8,4.2,8.8
gdp,2006m7,6.5,5.3,5.2,7.4,6.3,7.7,8.3,7.2,5.0,4.9,10.3,3.6,6.5
