industry,vintage,tp_2011m8,tp_2011m9,tp_2011m10,tp_2011m11,tp_2011m12,tp_2012m1,tp_2012m2,tp_2012m3,tp_2012m4,tp_2012m5,tp_2012m6,tp_2012m7,tp_2012m8
agriculture,2012m10,7.4,3.4,4.4,4.1,-1.3,2.7,2.9,1.9,0.6,8.8,8.1,0.2,4.0
fishing,2012m10,92.6,30.2,35.1,0.3,74.5,-14.8,-9.4,-4.8,-45.2,0.1,17.9,-3.1,-13.7
mining,2012m10,3.1,0.7,-0.5,-1.1,4.2,-0.4,3.7,7.2,6.7,1.2,4.8,4.2,0.6
manufacturing,2012m10,5.4,1.8,-0.4,-0.2,3.7,-1.0,1.7,-2.8,-4.2,2.9,1.3,4.8,4.1
electricity,2012m10,8.2,7.6,7.3,6.9,7.3,5.7,7.4,5.8,5.0,5.3,4.7,5.7,5.6
construction,2012m10,6.6,1.6,4.4,3.2,3.8,12.6,10.1,14.7,14.6,15.8,20.6,21.5,17.6
commerce,2012m10,8.5,8.8,8.7,7.0,7.0,7.7,8.9,7.2,6.1,6.5,6.7,6.9,6.5
services,2012m10,8.5,7.7,6.8,7.4,7.2,7.3,8.7,7.3,6.6,7.3,7.4,7.9,6.5
gdp,2012m10,7.7,5.9,5.3,5.1,6.0,5.6,7.0,5.7,4.5,6.9,7.1,7.2,6.3
