industry,vintage,tp_2019m9,tp_2019m10,tp_2019m11,tp_2019m12,tp_2020m1,tp_2020m2,tp_2020m3,tp_2020m4,tp_2020m5,tp_2020m6,tp_2020m7,tp_2020m8,tp_2020m9
agriculture,2020m11,1.9,5.1,5.2,7.7,4.2,4.9,1.7,2.5,5.9,-0.5,-5.9,-4.3,-2.6
fishing,2020m11,-3.4,-12.1,-17.9,-48.5,-32.7,19.3,-21.4,-57.8,-47.0,48.0,33.3,-6.5,7.3
mining,2020m11,-3.4,0.7,4.1,1.6,3.9,3.6,-21.7,-42.2,-45.6,-14.2,-5.9,-11.1,-12.2
manufacturing,2020m11,1.8,0.9,-2.3,-5.5,0.8,3.7,-29.0,-52.9,-42.4,-8.9,-10.8,-12.5,-6.3
electricity,2020m11,2.8,2.8,2.5,2.0,1.4,5.1,-11.8,-25.5,-21.8,-10.6,-5.0,-2.7,-1.7
construction,2020m11,4.4,1.5,-3.5,-9.9,5.3,5.7,-46.3,-90.3,-66.9,-42.7,-12.8,-6.7,4.4
commerce,2020m11,3.4,3.5,3.5,3.6,2.7,2.6,-22.3,-65.4,-49.6,-27.8,-10.5,-8.1,-6.1
services,2020m11,3.8,3.7,4.3,4.3,3.7,3.8,-6.8,-27.9,-22.3,-17.8,-13.7,-9.8,-7.7
gdp,2020m11,2.3,2.4,2.1,1.2,3.0,3.7,-16.3,-39.2,-32.3,-17.9,-11.6,-9.7,-6.9
