industry,vintage,tp_2019m2,tp_2019m3,tp_2019m4,tp_2019m5,tp_2019m6,tp_2019m7,tp_2019m8,tp_2019m9,tp_2019m10,tp_2019m11,tp_2019m12,tp_2020m1,tp_2020m2
agriculture,2020m4,4.9,5.2,4.2,1.5,0.2,-1.5,3.5,2.6,5.5,3.2,7.1,3.6,3.5
fishing,2020m4,-19.1,-18.0,-65.1,-28.8,11.4,39.8,-3.6,-3.4,-12.1,-17.9,-48.5,-32.7,19.3
mining,2020m4,-0.6,0.4,-2.6,-1.3,-2.9,0.3,4.2,-3.4,0.7,4.1,1.6,3.5,4.2
manufacturing,2020m4,-1.3,3.8,-14.0,-6.8,0.7,8.3,2.1,1.8,0.9,-2.3,-5.5,0.8,5.3
electricity,2020m4,5.7,6.7,3.8,4.2,3.4,4.1,4.0,2.8,2.8,2.4,2.0,1.6,5.0
construction,2020m4,0.8,6.1,9.5,-0.3,13.4,0.6,5.0,4.4,1.5,-3.5,-9.9,5.2,5.1
commerce,2020m4,1.8,3.0,3.0,2.3,2.7,3.2,3.1,3.4,3.5,3.5,3.6,2.7,2.5
services,2020m4,4.4,4.1,4.0,4.5,4.2,4.1,4.2,3.8,3.7,4.4,4.3,3.8,3.7
gdp,2020m4,2.2,3.4,0.1,0.7,2.8,3.8,3.6,2.4,2.4,2.0,1.1,3.0,3.8
