industry,vintage,tp_2018m11,tp_2018m12,tp_2019m1,tp_2019m2,tp_2019m3,tp_2019m4,tp_2019m5,tp_2019m6,tp_2019m7,tp_2019m8,tp_2019m9,tp_2019m10,tp_2019m11
agriculture,2020m1,5.8,3.1,4.8,5.5,5.6,4.7,2.7,0.5,-1.3,2.6,0.9,4.2,2.1
fishing,2020m1,188.5,225.9,-31.3,-9.5,-7.4,-63.0,-26.8,14.2,52.3,2.3,14.3,-0.7,-13.8
mining,2020m1,-2.8,-1.4,-1.3,-0.5,0.3,-2.6,-1.4,-3.0,0.3,4.1,-3.4,0.7,4.0
manufacturing,2020m1,12.2,12.3,-5.3,-1.4,4.0,-13.2,-6.9,0.5,6.4,1.7,1.4,-1.1,-2.6
electricity,2020m1,6.5,7.4,5.3,5.7,6.7,3.8,4.1,3.5,4.2,3.9,2.8,2.6,2.5
construction,2020m1,11.6,5.0,-0.4,0.6,6.0,9.3,-0.1,13.2,0.4,4.5,3.8,1.2,-3.7
commerce,2020m1,2.4,2.5,2.5,1.8,3.0,3.0,2.3,2.7,3.2,3.1,3.4,3.5,3.5
services,2020m1,4.9,4.4,4.1,4.2,4.0,3.8,4.2,4.0,4.0,4.1,3.8,3.7,3.7
gdp,2020m1,5.2,4.8,1.7,2.1,3.3,0.2,0.8,2.6,3.3,3.4,2.2,2.1,1.9
