industry,vintage,tp_2023m4,tp_2023m5,tp_2023m6,tp_2023m7,tp_2023m8,tp_2023m9,tp_2023m10,tp_2023m11,tp_2023m12,tp_2024m1,tp_2024m2,tp_2024m3,tp_2024m4
agriculture,2024m6,-11.4,-4.7,-1.0,-0.5,-3.6,-7.1,-5.1,3.6,0.8,-2.4,-1.0,1.1,23.7
fishing,2024m6,-8.8,-71.3,-68.9,-47.9,49.1,16.9,51.6,61.0,-51.3,-26.8,-31.3,-32.5,158.4
mining,2024m6,16.7,16.8,15.8,10.9,6.7,8.7,3.3,7.4,3.5,4.4,16.8,2.6,-4.3
manufacturing,2024m6,-3.7,-15.6,-14.7,-13.0,-3.2,-8.5,-3.9,-0.4,-11.1,-4.2,-4.7,-9.6,11.4
electricity,2024m6,7.3,5.7,4.4,2.3,3.8,2.9,2.6,0.7,1.0,3.8,8.1,0.2,2.6
construction,2024m6,-5.1,-10.7,-6.0,-8.8,-9.4,-9.7,-7.5,-6.3,-0.8,13.2,6.4,-2.5,7.0
commerce,2024m6,3.2,3.2,3.1,3.0,2.8,1.9,1.4,1.3,2.0,2.4,3.0,1.8,3.1
services,2024m6,0.7,0.1,0.7,0.4,-0.6,-0.9,-0.5,-0.4,1.1,1.5,2.2,1.6,2.9
gdp,2024m6,0.4,-1.3,-0.6,-1.2,-0.4,-1.2,-0.7,0.3,-0.7,1.5,3.0,-0.3,5.3
