industry,vintage,tp_2023m1,tp_2023m2,tp_2023m3,tp_2023m4,tp_2023m5,tp_2023m6,tp_2023m7,tp_2023m8,tp_2023m9,tp_2023m10,tp_2023m11,tp_2023m12,tp_2024m1
agriculture,2024m3,3.6,-0.4,-1.0,-11.5,-4.9,-0.9,-0.9,-4.8,-7.6,-6.1,2.7,0.2,-2.8
fishing,2024m3,27.4,1.0,16.5,-8.8,-71.3,-68.9,-47.9,49.1,16.9,51.6,61.0,-51.3,-26.8
mining,2024m3,-0.8,0.4,9.3,17.3,16.8,16.0,11.5,6.7,8.9,3.2,7.9,3.6,4.0
manufacturing,2024m3,0.2,-1.6,-0.4,-3.7,-15.7,-14.6,-13.4,-4.1,-9.3,-2.7,-0.5,-10.9,-4.2
electricity,2024m3,3.2,4.1,6.5,7.3,5.7,4.4,2.3,3.8,2.9,2.6,0.7,1.0,3.7
construction,2024m3,-11.9,-10.1,-12.4,-5.1,-10.7,-6.0,-8.8,-9.4,-9.7,-7.5,-6.3,-0.8,13.2
commerce,2024m3,1.2,2.4,3.0,3.2,3.2,3.1,3.0,2.8,1.9,1.4,1.3,2.0,2.4
services,2024m3,-0.4,0.1,0.1,0.6,0.1,0.5,0.4,-0.2,-0.7,-0.7,-0.4,1.1,1.5
gdp,2024m3,-0.9,-0.6,0.3,0.4,-1.3,-0.6,-1.2,-0.4,-1.2,-0.7,0.3,-0.7,1.4
