industry,vintage,tp_2017m7,tp_2017m8,tp_2017m9,tp_2017m10,tp_2017m11,tp_2017m12,tp_2018m1,tp_2018m2,tp_2018m3,tp_2018m4,tp_2018m5,tp_2018m6,tp_2018m7
agriculture,2018m9,12.1,1.7,5.3,0.5,0.6,12.0,3.8,4.2,8.8,11.4,15.7,3.7,3.8
fishing,2018m9,-49.4,-40.5,-30.0,-12.4,-45.6,-66.9,12.4,5.1,-4.9,81.2,26.7,-7.9,-17.3
manufacturing,2018m9,-4.5,0.6,-1.2,3.0,-5.6,-12.4,0.0,-0.2,1.7,21.0,10.6,1.5,0.9
electricity,2018m9,1.4,1.9,1.7,1.0,0.3,-0.6,-0.2,1.9,4.2,6.1,3.9,3.9,4.2
construction,2018m9,3.8,4.7,9.1,16.3,5.5,6.7,8.6,6.3,-0.4,10.2,10.0,2.2,5.0
commerce,2018m9,1.2,1.2,1.6,1.4,1.7,1.9,2.4,2.6,3.1,4.9,3.3,1.6,2.7
services,2018m9,3.0,3.2,3.4,4.0,3.5,3.8,4.1,4.1,4.4,5.3,5.1,4.5,4.3
gdp,2018m9,2.1,2.8,3.3,3.6,2.0,1.4,2.8,2.6,3.8,7.8,6.5,2.0,2.3
