industry,vintage,tp_2014m9,tp_2014m10,tp_2014m11,tp_2014m12,tp_2015m1,tp_2015m2,tp_2015m3,tp_2015m4,tp_2015m5,tp_2015m6,tp_2015m7,tp_2015m8,tp_2015m9
agriculture,2015m11,1.8,1.0,5.9,2.0,-2.2,2.3,1.5,-1.5,2.4,7.4,4.9,0.9,3.4
fishing,2015m11,-35.1,-15.1,-70.8,-65.8,-23.5,-11.8,17.7,143.5,23.2,-29.6,-37.5,-10.3,3.7
mining,2015m11,-3.1,3.8,0.5,-5.2,5.6,-2.4,8.7,9.3,1.5,10.3,9.3,6.1,10.9
manufacturing,2015m11,-2.6,-3.6,-14.1,-12.0,-6.9,-4.4,-4.0,5.7,-3.5,-2.8,-0.5,-2.1,-4.2
electricity,2015m11,4.8,4.7,4.5,4.3,4.6,3.7,5.6,5.7,5.4,5.5,5.4,6.7,6.8
construction,2015m11,7.0,-3.6,3.7,5.0,-3.0,-9.8,-8.2,-8.9,-13.8,-3.9,-7.5,-8.6,-4.9
commerce,2015m11,4.5,4.2,3.8,4.5,3.6,3.4,3.9,3.5,3.7,4.1,4.3,4.0,4.1
services,2015m11,6.0,6.1,5.4,5.7,5.1,5.0,5.5,5.0,4.8,5.5,5.0,4.8,4.2
gdp,2015m11,2.7,2.4,0.2,0.5,1.5,1.0,2.7,4.2,1.1,3.9,3.3,2.6,3.0
