industry,vintage,tp_1996m11,tp_1996m12,tp_1997m1,tp_1997m2,tp_1997m3,tp_1997m4,tp_1997m5,tp_1997m6,tp_1997m7,tp_1997m8,tp_1997m9,tp_1997m10,tp_1997m11
agriculture,1998m1,8.2,9.3,21.8,12.6,14.2,7.9,6.5,-3.2,-3.3,-8.0,0.5,3.2,10.4
fishing,1998m1,44.1,75.0,-18.9,-20.0,31.2,45.3,29.0,-11.4,-1.3,33.6,37.0,43.1,-51.9
mining,1998m1,2.0,2.0,3.2,5.0,5.9,7.9,8.7,4.7,1.6,7.8,7.4,3.7,4.7
manufacturing,1998m1,7.2,11.8,3.4,0.1,5.5,20.4,7.5,9.6,5.6,6.9,12.0,13.8,-0.8
construction,1998m1,-0.2,5.1,10.7,15.3,3.1,22.5,16.4,34.6,37.6,15.2,35.7,28.8,20.2
commerce,1998m1,4.8,7.2,5.8,3.0,5.6,17.3,4.7,5.8,4.5,9.2,12.5,9.7,6.1
services,1998m1,4.2,5.3,3.6,3.2,3.8,9.2,4.6,8.3,5.5,7.3,9.1,5.5,6.3
gdp,1998m1,5.2,7.8,5.7,4.5,6.0,14.1,7.2,7.4,6.2,6.3,11.7,10.0,5.0
