industry,vintage,tp_1999m11,tp_1999m12,tp_2000m1,tp_2000m2,tp_2000m3,tp_2000m4,tp_2000m5,tp_2000m6,tp_2000m7,tp_2000m8,tp_2000m9,tp_2000m10,tp_2000m11
agriculture,2001m1,4.7,-6.1,0.9,4.4,6.4,7.9,6.4,7.7,8.9,8.1,5.0,3.2,7.2
fishing,2001m1,24.8,68.2,-7.9,-7.2,131.4,-15.2,26.7,27.8,57.0,-19.2,-11.9,-27.9,15.0
mining,2001m1,13.6,2.9,4.7,8.2,-0.7,3.7,5.6,-3.6,-0.9,0.9,4.8,3.2,-1.2
manufacturing,2001m1,9.0,17.4,10.0,10.8,17.7,5.5,12.0,9.6,10.8,10.3,-1.5,0.8,0.9
construction,2001m1,1.6,-2.8,6.9,8.7,0.4,-8.3,4.7,-4.1,-3.5,-0.7,-10.6,-14.2,-17.3
commerce,2001m1,4.3,0.3,7.1,8.5,9.5,6.2,7.1,6.2,5.9,6.9,0.2,1.6,2.8
services,2001m1,3.3,2.6,4.6,4.0,4.6,3.7,5.0,3.6,3.4,3.7,0.3,1.0,0.0
gdp,2001m1,5.0,3.7,5.5,6.0,7.4,4.0,6.6,4.6,4.9,4.9,-0.1,0.2,0.1
