industry,vintage,tp_2000m6,tp_2000m7,tp_2000m8,tp_2000m9,tp_2000m10,tp_2000m11,tp_2000m12,tp_2001m1,tp_2001m2,tp_2001m3,tp_2001m4,tp_2001m5,tp_2001m6
agriculture,2001m8,8.0,8.8,7.0,4.0,3.1,6.0,7.4,0.3,-0.6,-3.1,-5.5,-1.6,-1.4
fishing,2001m8,38.5,74.0,-9.5,-13.3,-22.8,15.1,-29.7,20.4,21.0,-30.1,45.9,6.0,-29.6
mining,2001m8,-3.6,0.2,1.0,4.9,3.3,0.9,1.0,-4.5,-7.0,0.7,0.3,4.3,5.6
manufacturing,2001m8,9.0,10.8,10.2,0.4,1.2,0.9,-6.8,-0.2,-3.9,-6.3,2.4,0.7,-3.2
construction,2001m8,-3.2,-2.1,1.7,-7.8,-12.1,-15.7,-19.6,-14.8,-18.3,-14.2,1.3,-6.5,-12.4
commerce,2001m8,7.6,6.9,9.6,-2.5,1.9,1.9,-1.6,-0.6,2.8,-1.4,-1.9,-1.1,-3.9
services,2001m8,3.1,3.5,4.2,-1.8,0.9,-3.7,-2.6,-1.0,-1.7,-1.4,-0.2,-0.1,-1.1
gdp,2001m8,4.7,5.4,5.6,-1.2,0.4,-1.9,-3.5,-1.6,-2.4,-3.1,-0.3,-0.4,-2.3
