industry,vintage,tp_2007m5,tp_2007m6,tp_2007m7,tp_2007m8,tp_2007m9,tp_2007m10,tp_2007m11,tp_2007m12,tp_2008m1,tp_2008m2,tp_2008m3,tp_2008m4,tp_2008m5
agriculture,2008m7,4.7,2.9,-4.7,-2.4,3.9,3.7,3.2,8.0,6.0,3.0,0.9,5.0,3.6
fishing,2008m7,18.4,-1.5,-0.7,-5.4,-11.2,-1.8,16.9,-1.1,14.5,1.5,-6.2,28.8,-25.0
mining,2008m7,0.0,-3.6,2.7,4.2,8.9,8.4,2.2,12.9,2.7,14.6,2.0,7.3,0.7
manufacturing,2008m7,13.1,10.5,12.8,7.9,10.3,14.7,12.7,8.3,10.4,13.6,6.1,16.5,4.6
electricity,2008m7,9.5,9.8,10.4,7.6,6.5,8.0,8.1,7.8,7.8,13.0,7.4,9.5,7.0
construction,2008m7,24.6,22.2,25.2,14.7,14.8,20.0,13.1,24.8,21.0,22.5,13.1,33.9,14.3
commerce,2008m7,8.3,3.7,13.0,8.6,12.9,12.3,8.4,8.4,14.7,13.0,6.0,12.3,9.6
services,2008m7,9.2,8.1,9.5,7.6,10.2,9.4,8.3,9.7,10.5,12.4,5.6,13.0,7.7
gdp,2008m7,9.4,7.2,9.5,7.2,10.1,10.7,,10.1,10.8,12.6,5.6,13.3,7.3
