industry,vintage,tp_1999m5,tp_1999m6,tp_1999m7,tp_1999m8,tp_1999m9,tp_1999m10,tp_1999m11,tp_1999m12,tp_2000m1,tp_2000m2,tp_2000m3,tp_2000m4,tp_2000m5
agriculture,2000m7,24.2,17.7,24.4,11.1,10.0,8.2,4.7,-6.1,1.4,5.5,7.2,6.4,6.5
fishing,2000m7,25.3,44.1,-17.4,-10.4,-12.6,29.2,24.8,68.2,3.1,-8.8,111.8,-12.0,31.0
mining,2000m7,14.6,19.8,8.5,10.3,7.4,9.7,13.6,2.9,5.2,8.5,-1.4,3.4,5.2
manufacturing,2000m7,-0.2,-1.8,-5.3,-6.0,0.0,6.3,9.0,17.4,10.7,13.0,20.2,7.0,13.1
construction,2000m7,-10.2,-12.9,-16.3,-19.3,-14.5,-1.6,1.6,-2.8,3.8,7.4,0.7,-6.8,6.9
commerce,2000m7,3.2,0.5,0.9,-3.9,0.2,3.6,4.3,0.3,6.0,9.3,10.9,6.5,7.1
services,2000m7,2.2,1.8,0.2,-0.8,1.9,2.5,3.3,2.6,4.8,3.8,4.6,4.7,4.5
gdp,2000m7,4.2,2.8,0.6,-2.0,1.0,3.9,5.0,3.7,5.5,6.4,7.9,4.7,6.6
