industry,vintage,tp_1999m9,tp_1999m10,tp_1999m11,tp_1999m12,tp_2000m1,tp_2000m2,tp_2000m3,tp_2000m4,tp_2000m5,tp_2000m6,tp_2000m7,tp_2000m8,tp_2000m9
agriculture,2000m11,10.0,8.2,4.7,-6.1,0.9,4.4,6.4,7.9,6.4,7.7,8.9,8.1,5.0
fishing,2000m11,-12.6,29.2,24.8,68.2,-7.9,-7.2,131.4,-15.2,26.7,27.8,57.0,-19.2,-11.9
mining,2000m11,7.4,9.7,13.6,2.9,4.7,8.2,-0.7,3.7,5.6,-3.6,-0.9,0.9,4.8
manufacturing,2000m11,0.0,6.3,9.0,17.4,10.0,10.8,17.7,5.5,12.0,9.6,10.8,10.3,-1.5
construction,2000m11,-14.5,-1.6,1.6,-2.8,6.9,8.7,0.4,-8.3,4.7,-4.1,-3.5,-0.7,-10.6
commerce,2000m11,0.2,3.6,4.3,0.3,7.1,8.5,9.5,6.2,7.1,6.2,5.9,6.9,0.2
services,2000m11,1.9,2.5,3.3,2.6,4.6,4.0,4.6,3.7,5.0,3.6,3.4,3.7,0.3
gdp,2000m11,1.0,3.9,5.0,3.7,5.5,6.0,7.4,4.0,6.6,4.6,4.9,4.9,-0.1
