industry,vintage,tp_1998m11,tp_1998m12,tp_1999m1,tp_1999m2,tp_1999m3,tp_1999m4,tp_1999m5,tp_1999m6,tp_1999m7,tp_1999m8,tp_1999m9,tp_1999m10,tp_1999m11
agriculture,2000m1,16.8,17.8,19.6,9.6,6.8,4.7,23.4,11.6,25.2,11.3,9.2,8.4,3.0
fishing,2000m1,28.2,176.6,138.1,78.4,129.9,251.9,80.5,92.8,-26.8,-32.8,-18.0,59.5,36.9
mining,2000m1,7.4,10.4,16.7,11.2,15.8,14.7,12.3,18.3,7.3,6.5,3.0,1.3,10.3
manufacturing,2000m1,-3.3,-6.7,-1.4,0.9,6.8,9.1,6.6,7.7,-3.6,-2.1,6.0,14.2,18.5
construction,2000m1,-8.3,-11.4,-13.1,-15.9,-13.1,-15.1,-19.3,-21.1,-22.0,-17.7,-12.7,-1.5,2.5
commerce,2000m1,-3.1,-9.2,-9.2,-6.9,-5.2,-5.3,-0.1,1.4,-4.8,-4.0,3.0,7.8,8.9
services,2000m1,0.3,0.0,-0.6,-0.8,1.1,1.4,3.2,1.6,-0.4,-1.9,1.6,3.8,4.0
gdp,2000m1,0.6,-0.6,1.0,0.1,2.7,3.2,6.1,4.8,0.1,-1.7,2.2,6.7,8.7
