industry,vintage,tp_1999m3,tp_1999m4,tp_1999m5,tp_1999m6,tp_1999m7,tp_1999m8,tp_1999m9,tp_1999m10,tp_1999m11,tp_1999m12,tp_2000m1,tp_2000m2,tp_2000m3
agriculture,2000m5,9.0,7.1,24.8,14.3,26.8,13.8,10.2,8.2,3.9,-8.7,-2.1,5.8,5.0
fishing,2000m5,129.8,252.2,80.9,96.3,-25.9,-32.5,-17.7,60.0,37.2,91.7,-4.3,-15.0,255.2
mining,2000m5,15.7,14.2,12.9,18.2,7.7,7.0,3.5,5.4,11.4,0.8,0.5,5.4,-1.5
manufacturing,2000m5,6.6,9.3,6.6,8.0,-3.6,-2.3,5.6,13.8,18.9,29.7,16.2,18.5,26.7
construction,2000m5,-11.8,-14.7,-14.7,-19.3,-19.2,-20.6,-14.8,-2.3,1.4,2.6,4.0,8.4,0.1
commerce,2000m5,-4.9,-4.8,0.7,0.6,-4.4,-4.1,3.0,7.8,8.9,10.1,7.1,8.8,12.3
services,2000m5,1.3,1.5,3.6,1.1,0.0,-1.9,1.4,3.6,4.0,4.4,2.9,4.3,5.4
gdp,2000m5,3.2,3.7,7.1,5.1,0.8,-1.8,1.8,6.8,8.9,9.3,6.6,8.6,11.4
