industry,vintage,tp_2006m2,tp_2006m3,tp_2006m4,tp_2006m5,tp_2006m6,tp_2006m7,tp_2006m8,tp_2006m9,tp_2006m10,tp_2006m11,tp_2006m12,tp_2007m1,tp_2007m2
agriculture,2007m4,2.7,8.1,10.9,4.1,2.7,10.0,14.9,9.0,9.6,9.4,4.1,5.4,5.3
fishing,2007m4,16.7,66.2,-19.8,-19.2,4.9,-3.5,28.5,46.9,18.9,-35.3,30.6,9.5,7.8
mining,2007m4,1.9,10.4,8.1,9.6,5.3,2.5,-1.1,-3.2,-8.7,-6.9,-7.3,-4.3,-2.8
manufacturing,2007m4,5.1,11.0,-0.8,3.1,6.6,5.8,10.2,8.3,9.6,3.6,11.9,11.5,7.1
electricity,2007m4,7.3,7.9,3.5,4.7,6.6,8.0,7.2,7.6,7.6,7.7,8.0,8.3,7.8
construction,2007m4,14.8,20.1,4.8,19.2,16.0,11.6,21.3,14.5,18.2,14.8,8.1,11.0,5.3
commerce,2007m4,9.7,19.7,8.7,7.6,11.0,14.6,14.6,12.6,17.1,13.1,13.0,13.8,11.4
services,2007m4,5.9,10.0,4.6,9.1,7.4,9.3,10.7,6.7,10.9,8.7,9.3,9.7,8.3
gdp,2007m4,5.8,12.2,4.5,7.4,7.6,9.4,10.2,7.9,9.7,6.9,8.9,8.9,7.4
