industry,vintage,tp_2006m6,tp_2006m7,tp_2006m8,tp_2006m9,tp_2006m10,tp_2006m11,tp_2006m12,tp_2007m1,tp_2007m2,tp_2007m3,tp_2007m4,tp_2007m5,tp_2007m6
agriculture,2007m8,2.5,9.5,16.0,9.8,10.3,10.2,4.5,6.1,6.8,3.1,-1.2,3.4,2.6
fishing,2007m8,5.0,-2.9,27.2,43.5,18.2,-34.2,29.6,19.5,23.2,-2.3,5.7,8.6,-12.2
mining,2007m8,5.7,3.0,-0.5,-2.6,-7.7,-6.1,-6.6,-4.5,-2.8,2.3,-1.1,-0.6,-4.2
manufacturing,2007m8,6.7,5.5,11.5,9.5,11.3,4.3,12.1,11.8,7.4,6.9,10.2,12.4,9.7
electricity,2007m8,6.5,8.0,7.2,7.5,7.6,7.7,8.3,8.4,7.8,8.6,10.2,9.7,10.4
construction,2007m8,16.0,11.4,21.8,14.6,18.6,15.1,8.1,11.0,5.3,10.5,13.0,24.6,22.2
commerce,2007m8,9.6,14.4,14.0,10.8,15.2,11.9,10.4,14.6,12.9,7.8,7.2,7.0,3.6
services,2007m8,5.6,7.8,9.2,5.0,9.4,7.5,8.6,10.0,8.7,7.6,10.4,8.1,7.6
gdp,2007m8,6.5,8.0,10.5,7.2,9.8,6.6,8.1,9.4,8.1,6.5,7.7,8.4,6.6
