industry,vintage,tp_2006m9,tp_2006m10,tp_2006m11,tp_2006m12,tp_2007m1,tp_2007m2,tp_2007m3,tp_2007m4,tp_2007m5,tp_2007m6,tp_2007m7,tp_2007m8,tp_2007m9
agriculture,2007m11,9.8,10.3,10.2,4.5,6.4,7.7,3.4,-1.3,3.6,3.0,-3.6,-3.1,1.6
fishing,2007m11,43.5,18.2,-34.2,29.6,20.5,26.2,2.2,8.5,12.2,-5.3,-3.9,-2.5,-13.7
mining,2007m11,-2.6,-7.7,-6.1,-6.6,-4.5,-2.8,2.4,-1.1,-0.5,-4.1,2.0,3.4,8.4
manufacturing,2007m11,9.5,11.3,4.3,12.1,11.9,7.5,7.1,10.4,13.0,10.8,14.0,7.0,9.4
electricity,2007m11,7.5,7.6,7.7,8.3,8.4,7.8,8.6,10.2,9.7,10.4,10.4,7.7,6.6
construction,2007m11,14.6,18.6,15.1,8.1,11.0,5.3,10.5,13.0,24.6,22.2,25.2,14.7,10.8
commerce,2007m11,10.8,15.2,11.9,10.4,15.0,13.6,8.3,7.5,7.9,4.4,13.6,9.3,12.3
services,2007m11,5.6,9.5,7.2,8.5,9.3,8.7,6.9,9.9,8.6,7.9,8.8,7.3,8.8
gdp,2007m11,7.2,9.8,6.6,8.1,9.5,8.3,6.7,7.8,8.8,7.2,9.5,6.9,8.8
