industry,vintage,tp_2010m5,tp_2010m6,tp_2010m7,tp_2010m8,tp_2010m9,tp_2010m10,tp_2010m11,tp_2010m12,tp_2011m1,tp_2011m2,tp_2011m3,tp_2011m4,tp_2011m5
agriculture,2011m7,2.5,3.6,4.4,-0.9,3.4,4.9,6.8,7.9,4.9,5.2,-0.7,2.6,0.6
fishing,2011m7,-14.7,11.9,-15.2,-32.2,-34.2,-15.6,-33.9,-21.5,33.2,15.6,4.6,93.7,-4.6
mining,2011m7,-0.8,8.1,0.8,-5.5,-1.9,-0.7,-3.6,1.3,-0.1,-3.6,2.7,-4.0,2.7
manufacturing,2011m7,13.7,21.5,17.2,18.8,16.1,14.7,14.7,9.5,14.9,11.0,10.3,9.2,5.1
electricity,2011m7,7.2,10.9,10.6,7.9,6.8,8.2,7.5,6.2,7.5,7.6,6.5,7.2,8.0
construction,2011m7,20.9,22.6,12.3,14.1,23.0,10.7,23.8,12.5,16.2,4.9,3.6,0.1,3.7
commerce,2011m7,11.1,10.7,8.9,9.0,11.0,8.0,10.8,10.9,10.2,10.8,9.2,9.2,8.8
services,2011m7,8.4,10.5,8.7,9.6,9.5,8.2,9.4,9.0,9.6,8.8,9.0,8.6,9.5
gdp,2011m7,8.9,12.0,9.3,9.2,10.3,8.5,10.2,8.9,10.0,8.2,7.7,7.4,7.1
