industry,vintage,tp_2009m12,tp_2010m1,tp_2010m2,tp_2010m3,tp_2010m4,tp_2010m5,tp_2010m6,tp_2010m7,tp_2010m8,tp_2010m9,tp_2010m10,tp_2010m11,tp_2010m12
agriculture,2011m2,2.2,6.8,2.1,3.0,7.4,2.5,3.6,4.4,-0.9,3.4,4.9,6.8,7.9
fishing,2011m2,-21.7,-24.1,-13.8,13.0,-25.4,-14.8,11.8,-15.3,-32.3,-34.3,-15.7,-34.0,-21.6
mining,2011m2,-4.8,1.7,3.3,-3.6,-3.6,-2.1,7.4,0.5,-6.3,-2.4,-0.9,-4.0,1.3
manufacturing,2011m2,1.6,0.7,6.8,15.3,15.5,13.7,21.5,17.2,18.8,16.1,14.7,14.7,9.5
electricity,2011m2,6.2,5.2,6.2,7.9,7.9,7.2,10.9,10.6,7.9,6.8,8.2,7.5,6.2
construction,2011m2,19.7,10.2,16.1,24.1,21.1,20.9,22.6,12.3,14.1,23.0,10.7,23.8,12.5
commerce,2011m2,4.3,5.6,8.2,10.6,11.1,11.1,10.7,8.9,9.0,11.0,8.0,10.8,10.9
services,2011m2,6.0,3.4,4.4,7.1,7.8,8.6,10.6,8.7,9.7,9.6,8.2,9.5,9.0
gdp,2011m2,4.9,3.8,5.7,8.9,9.3,8.9,12.0,9.3,9.2,10.3,8.5,10.2,8.9
