industry,vintage,tp_2013m2,tp_2013m3,tp_2013m4,tp_2013m5,tp_2013m6,tp_2013m7,tp_2013m8,tp_2013m9,tp_2013m10,tp_2013m11,tp_2013m12,tp_2014m1,tp_2014m2
agriculture,2014m4,5.7,5.4,0.8,-2.6,1.5,-3.6,0.5,2.5,2.9,4.2,-0.6,1.9,-0.6
fishing,2014m4,6.8,-15.0,-26.3,-22.8,6.3,-23.8,39.2,11.3,15.0,261.4,79.1,-17.6,18.2
mining,2014m4,-0.1,-2.1,6.7,4.0,8.4,5.8,9.5,1.3,6.2,7.6,6.7,5.5,7.9
manufacturing,2014m4,-3.0,-1.2,7.4,0.4,7.1,1.0,2.7,7.4,7.5,12.4,12.2,0.4,6.0
electricity,2014m4,3.9,3.9,6.1,5.6,6.1,6.6,4.8,6.0,7.2,4.3,5.9,5.1,6.2
construction,2014m4,11.3,4.1,31.1,9.6,7.5,20.4,6.8,-4.5,3.1,2.9,2.4,3.2,9.8
commerce,2014m4,5.7,4.3,7.6,6.6,5.0,4.5,5.6,5.6,6.3,6.7,7.1,4.7,5.3
services,2014m4,6.6,5.2,7.3,6.1,6.1,6.2,6.3,6.6,6.8,6.4,6.2,6.7,6.1
gdp,2014m4,4.2,2.7,8.5,4.1,6.0,5.1,5.6,4.7,6.1,7.2,6.7,4.2,5.7
