industry,vintage,tp_2013m6,tp_2013m7,tp_2013m8,tp_2013m9,tp_2013m10,tp_2013m11,tp_2013m12,tp_2014m1,tp_2014m2,tp_2014m3,tp_2014m4,tp_2014m5,tp_2014m6
agriculture,2014m8,1.2,-3.6,0.1,2.9,2.5,4.4,0.0,2.1,-0.1,0.4,3.7,0.7,-5.6
fishing,2014m8,6.3,-23.8,39.2,11.3,15.0,261.4,79.1,-17.6,18.2,22.3,82.2,-9.3,-30.7
mining,2014m8,9.0,6.4,10.0,1.9,6.8,8.2,7.4,5.6,8.0,1.6,-4.9,-2.1,-5.9
manufacturing,2014m8,6.7,0.2,3.2,7.8,9.8,15.8,12.9,1.1,4.6,7.5,1.6,-3.2,-8.3
electricity,2014m8,6.1,6.6,4.8,6.0,7.2,4.3,5.9,4.9,6.1,6.1,4.8,5.0,4.9
construction,2014m8,7.5,20.4,7.2,-3.6,4.3,4.5,3.5,3.8,9.8,3.1,-8.9,5.8,3.1
commerce,2014m8,5.0,4.5,5.6,5.6,6.3,6.7,7.1,4.7,5.3,5.6,3.5,4.2,5.5
services,2014m8,6.0,6.0,6.3,6.6,7.0,6.6,6.3,6.9,6.0,6.6,5.9,5.5,5.7
gdp,2014m8,6.0,5.1,5.7,4.9,6.7,8.0,7.0,4.4,5.5,5.4,2.4,2.3,0.3
