industry,vintage,tp_2013m3,tp_2013m4,tp_2013m5,tp_2013m6,tp_2013m7,tp_2013m8,tp_2013m9,tp_2013m10,tp_2013m11,tp_2013m12,tp_2014m1,tp_2014m2,tp_2014m3
agriculture,2014m5,5.4,0.6,-2.7,1.2,-3.8,0.2,3.2,2.6,4.3,-0.1,2.4,-0.3,0.2
fishing,2014m5,-15.0,-26.3,-22.8,6.3,-23.8,39.2,11.3,15.0,261.4,79.1,-17.6,18.2,22.3
mining,2014m5,-1.6,7.4,4.7,9.0,6.4,10.0,1.9,6.8,8.2,7.4,5.7,8.0,0.9
manufacturing,2014m5,-0.2,8.6,1.0,7.6,1.4,3.7,7.7,7.6,12.7,12.5,-0.9,4.1,5.7
electricity,2014m5,3.9,6.1,5.6,6.1,6.6,4.8,6.0,7.2,4.3,5.9,4.9,6.1,6.3
construction,2014m5,4.1,31.1,9.6,7.5,20.4,7.2,-3.6,4.3,4.5,3.5,3.2,9.8,3.1
commerce,2014m5,4.3,7.6,6.6,5.0,4.5,5.6,5.6,6.3,6.7,7.1,4.7,5.3,5.6
services,2014m5,5.2,7.3,6.1,6.1,6.2,6.3,6.6,6.8,6.4,6.2,6.7,6.1,6.4
gdp,2014m5,2.9,8.8,4.3,6.1,5.3,5.8,4.9,6.3,7.5,6.9,4.0,5.4,4.9
