industry,vintage,tp_2003m4,tp_2003m5,tp_2003m6,tp_2003m7,tp_2003m8,tp_2003m9,tp_2003m10,tp_2003m11,tp_2003m12,tp_2004m1,tp_2004m2,tp_2004m3,tp_2004m4
agriculture,2004m6,4.8,0.2,6.8,3.8,2.0,0.6,1.7,-1.4,-1.1,4.3,1.1,-0.1,5.3
fishing,2004m6,10.8,-23.7,-31.2,-26.3,12.0,-1.4,27.2,0.0,-43.6,12.0,-6.9,14.0,8.7
mining,2004m6,8.2,14.0,10.2,11.9,1.3,10.0,4.9,5.0,2.6,11.4,17.4,8.6,11.0
manufacturing,2004m6,-0.3,-0.3,3.9,1.4,2.0,2.6,1.3,0.1,-2.0,3.8,3.2,7.8,5.6
electricity,2004m6,2.2,3.6,6.4,5.9,5.0,2.5,3.6,4.2,3.0,3.3,6.4,4.4,5.3
construction,2004m6,5.9,4.4,10.5,2.0,4.4,3.5,7.2,-0.1,5.3,6.7,5.0,9.8,2.4
commerce,2004m6,2.8,-1.3,7.5,3.0,3.9,2.8,3.4,-1.2,0.2,2.0,1.3,3.2,2.0
services,2004m6,4.2,2.9,4.7,4.3,2.5,2.8,6.5,0.9,7.0,3.0,4.2,7.3,3.5
gdp,2004m6,3.4,1.7,6.2,3.6,3.2,3.6,4.6,0.8,3.2,3.6,4.6,5.5,3.3
