industry,vintage,tp_2003m9,tp_2003m10,tp_2003m11,tp_2003m12,tp_2004m1,tp_2004m2,tp_2004m3,tp_2004m4,tp_2004m5,tp_2004m6,tp_2004m7,tp_2004m8,tp_2004m9
agriculture,2004m11,0.7,1.9,-1.4,-1.5,4.2,1.1,0.1,-4.7,-2.5,-7.0,-2.4,-0.7,0.4
fishing,2004m11,-19.6,28.4,-2.7,-32.0,5.1,9.5,26.9,12.0,39.0,28.5,58.8,3.8,29.8
mining,2004m11,10.4,5.4,5.3,4.0,10.6,18.0,9.4,10.8,0.0,-2.2,-1.8,5.9,0.5
manufacturing,2004m11,3.1,2.5,1.1,-1.7,3.9,2.8,7.0,5.1,6.2,7.0,9.1,5.1,4.0
electricity,2004m11,2.6,3.8,4.3,3.1,3.2,6.4,4.4,5.0,4.2,3.5,2.4,4.3,5.6
construction,2004m11,3.5,7.3,-0.4,5.0,6.9,5.9,8.7,3.6,3.1,5.5,0.8,4.6,5.0
commerce,2004m11,1.5,3.4,-1.6,1.7,1.9,2.8,4.7,3.0,1.4,1.2,1.3,7.6,4.1
services,2004m11,2.1,6.0,0.5,6.3,3.3,4.8,8.1,4.2,3.9,4.3,6.1,8.2,6.1
gdp,2004m11,3.1,4.7,0.7,3.4,3.7,5.2,6.0,3.7,3.9,3.2,3.8,6.1,4.5
