industry,vintage,tp_2002m12,tp_2003m1,tp_2003m2,tp_2003m3,tp_2003m4,tp_2003m5,tp_2003m6,tp_2003m7,tp_2003m8,tp_2003m9,tp_2003m10,tp_2003m11,tp_2003m12
agriculture,2004m2,6.5,5.7,1.6,0.2,4.9,0.3,6.8,4.0,2.3,0.8,1.8,-1.3,-1.2
fishing,2004m2,57.5,-20.7,8.5,-25.5,10.8,-23.7,-31.2,-26.3,12.0,-1.4,27.2,0.0,-43.6
mining,2004m2,-1.3,2.8,9.9,1.4,8.2,14.0,10.3,11.9,1.2,10.0,4.8,5.0,2.6
manufacturing,2004m2,11.4,4.7,7.4,6.4,-0.4,-0.4,3.8,1.2,1.8,2.5,1.1,0.3,-1.9
electricity,2004m2,5.6,4.3,6.0,4.0,2.1,3.6,6.4,5.9,5.1,2.5,3.7,4.2,2.9
construction,2004m2,5.0,-4.3,6.2,12.3,5.1,3.5,10.4,1.2,3.8,2.8,6.4,-1.0,4.2
commerce,2004m2,7.5,8.1,6.2,9.3,2.8,-1.3,7.5,3.0,3.8,2.7,3.4,-1.2,0.1
services,2004m2,0.4,6.5,5.8,5.7,4.2,2.9,4.7,4.2,2.3,2.8,6.4,0.9,6.8
gdp,2004m2,4.7,5.6,6.5,6.6,3.4,1.7,6.2,3.5,3.1,3.5,4.6,0.8,3.1
