industry,vintage,tp_2002m5,tp_2002m6,tp_2002m7,tp_2002m8,tp_2002m9,tp_2002m10,tp_2002m11,tp_2002m12,tp_2003m1,tp_2003m2,tp_2003m3,tp_2003m4,tp_2003m5
agriculture,2003m7,11.2,-0.5,2.7,0.6,6.6,3.4,8.5,6.6,5.4,1.4,-0.5,4.7,0.8
fishing,2003m7,11.9,36.1,4.7,1.7,18.6,-26.3,57.7,51.8,-21.4,8.3,-27.1,6.9,-26.8
mining,2003m7,15.2,21.3,0.9,7.1,3.7,4.2,2.4,-1.7,2.9,9.9,1.4,8.2,14.0
manufacturing,2003m7,1.5,3.1,5.4,4.1,7.4,3.1,7.5,11.7,4.2,6.6,5.5,-0.6,-0.5
construction,2003m7,5.2,10.2,13.5,7.5,13.3,4.2,2.4,5.5,-4.7,4.7,11.5,2.0,3.4
commerce,2003m7,8.3,1.7,2.2,1.2,7.4,2.2,4.7,6.1,7.5,5.6,8.0,2.2,-1.6
electricity,2003m7,6.0,3.7,3.1,3.6,5.4,5.0,4.6,5.3,4.4,6.1,4.2,2.3,4.0
services,2003m7,4.3,5.5,4.6,4.0,8.1,4.6,6.5,4.1,6.3,5.7,5.4,3.7,3.3
gdp,2003m7,5.7,5.3,5.0,4.1,8.5,4.4,6.7,6.5,5.3,6.1,6.0,2.9,1.8
