industry,vintage,tp_2002m3,tp_2002m4,tp_2002m5,tp_2002m6,tp_2002m7,tp_2002m8,tp_2002m9,tp_2002m10,tp_2002m11,tp_2002m12,tp_2003m1,tp_2003m2,tp_2003m3
agriculture,2003m5,7.7,10.9,11.2,-0.5,2.7,0.6,6.6,3.4,8.5,6.6,5.4,1.4,-0.5
fishing,2003m5,-22.7,-16.6,11.9,36.1,4.7,1.7,18.6,-26.3,57.7,51.8,-24.1,7.2,-31.4
mining,2003m5,27.0,19.7,15.2,21.3,0.9,7.1,3.7,4.2,2.4,-1.7,3.2,9.3,1.0
manufacturing,2003m5,-4.1,8.7,1.5,3.1,5.4,4.1,7.4,3.1,7.5,11.7,4.0,4.3,5.6
construction,2003m5,4.7,8.5,5.2,10.2,13.5,7.5,13.3,4.2,2.4,5.5,-4.7,4.7,11.5
commerce,2003m5,-0.5,9.5,8.3,1.7,2.2,1.2,7.4,2.2,4.7,6.1,6.7,4.0,6.7
electricity,2003m5,6.6,9.3,6.0,3.7,3.1,3.6,5.4,5.0,4.6,5.3,4.5,6.3,4.8
services,2003m5,0.0,7.6,4.3,5.5,4.6,4.0,8.1,4.6,6.5,4.1,5.5,4.8,4.0
gdp,2003m5,1.2,9.2,5.7,5.3,5.0,4.1,8.5,4.4,5.7,6.5,4.9,5.2,5.2
