industry,vintage,tp_2002m1,tp_2002m2,tp_2002m3,tp_2002m4,tp_2002m5,tp_2002m6,tp_2002m7,tp_2002m8,tp_2002m9,tp_2002m10,tp_2002m11,tp_2002m12,tp_2003m1
agriculture,2003m3,6.2,4.6,7.7,10.9,11.2,-0.5,2.7,0.6,6.6,3.4,8.5,6.6,4.6
fishing,2003m3,-15.0,-26.9,-22.7,-16.6,11.9,36.1,4.7,1.7,18.6,-26.3,57.7,51.8,-24.1
mining,2003m3,29.8,19.5,27.2,19.7,15.2,21.0,0.9,6.9,2.8,4.5,2.6,-0.8,3.4
manufacturing,2003m3,1.7,0.2,-4.1,8.7,1.5,3.1,5.4,4.1,7.4,3.1,7.5,11.7,4.0
construction,2003m3,15.7,10.5,4.7,8.5,5.2,10.2,13.5,7.5,13.3,4.2,2.4,5.5,-4.7
commerce,2003m3,2.4,-0.8,-0.5,9.6,8.3,1.7,2.2,1.2,7.3,2.2,4.7,6.1,6.8
services,2003m3,2.6,1.2,-0.3,8.2,3.9,5.8,5.6,5.0,8.8,5.4,6.5,5.4,5.7
gdp,2003m3,4.8,2.4,1.4,9.2,5.8,5.2,4.9,4.2,8.1,4.2,6.2,6.3,4.6
