industry,vintage,tp_2021m10,tp_2021m11,tp_2021m12,tp_2022m1,tp_2022m2,tp_2022m3,tp_2022m4,tp_2022m5,tp_2022m6,tp_2022m7,tp_2022m8,tp_2022m9,tp_2022m10
agriculture,2022m12,6.4,3.2,10.0,5.3,2.6,4.2,7.7,9.1,-0.3,0.8,4.5,2.5,5.2
fishing,2022m12,-25.3,18.3,-10.0,-34.1,-31.2,-34.0,-40.4,-19.1,15.1,29.0,-14.7,-9.3,1.8
mining,2022m12,1.5,-5.2,-5.4,4.5,0.0,-1.0,-0.6,-6.0,3.1,-5.7,-4.9,-2.1,1.7
manufacturing,2022m12,0.5,5.0,2.6,-1.6,2.7,4.2,3.2,1.7,5.9,2.4,-0.2,-0.9,-0.6
electricity,2022m12,3.3,3.1,2.5,3.3,4.3,2.8,2.8,2.0,3.1,5.0,3.4,4.6,4.2
construction,2022m12,-2.0,-5.6,-8.9,-0.6,-2.5,1.4,4.9,0.2,5.1,1.0,4.7,3.1,4.2
commerce,2022m12,5.1,3.8,2.7,2.3,7.5,8.1,2.6,2.8,2.5,2.8,2.3,2.1,2.8
services,2022m12,8.2,7.2,4.7,4.1,8.0,4.6,5.2,5.0,2.7,2.7,2.1,2.2,2.2
gdp,2022m12,5.0,3.7,1.9,2.9,4.8,3.8,4.0,2.5,3.5,1.6,1.7,1.7,2.0
