industry,vintage,tp_2021m1,tp_2021m2,tp_2021m3,tp_2021m4,tp_2021m5,tp_2021m6,tp_2021m7,tp_2021m8,tp_2021m9,tp_2021m10,tp_2021m11,tp_2021m12,tp_2022m1
agriculture,2022m3,1.4,-0.7,-1.4,-4.4,-4.8,11.9,11.8,7.5,12.0,5.2,2.5,9.2,5.0
fishing,2022m3,70.6,6.8,35.7,141.1,97.6,-37.7,-41.4,-29.9,-39.2,-33.1,13.0,-12.6,-30.3
mining,2022m3,-8.4,-4.4,15.5,58.0,67.1,7.9,-0.9,3.2,11.0,1.5,-5.2,-6.1,4.5
manufacturing,2022m3,7.4,0.1,51.2,115.6,84.0,18.5,7.2,11.2,6.7,-1.4,4.0,1.4,-1.6
electricity,2022m3,-0.1,-4.6,14.0,34.0,28.5,15.1,6.9,6.0,5.9,3.3,3.1,2.5,3.0
construction,2022m3,16.3,14.9,134.2,990.0,258.1,90.3,36.5,25.2,13.0,-2.0,-5.6,-8.9,-0.6
commerce,2022m3,-0.2,-5.7,12.5,158.3,104.1,38.1,13.3,9.9,7.4,5.1,3.8,2.7,2.3
services,2022m3,-3.0,-7.1,8.4,32.9,25.9,21.4,15.3,12.8,10.2,8.2,7.4,5.0,4.0
gdp,2022m3,-0.8,-3.6,20.1,59.1,48.4,23.6,12.9,11.7,9.8,4.5,3.5,1.7,2.9
