industry,vintage,tp_1998m1,tp_1998m2,tp_1998m3,tp_1998m4,tp_1998m5,tp_1998m6,tp_1998m7,tp_1998m8,tp_1998m9,tp_1998m10,tp_1998m11,tp_1998m12,tp_1999m1
agriculture,1999m3,0.2,4.8,7.8,4.9,-9.7,0.1,-2.2,1.4,9.4,11.5,16.8,17.6,15.8
fishing,1999m3,-77.1,-44.9,-54.5,-80.3,-63.3,-30.0,1.4,25.2,-19.1,13.3,23.5,169.8,174.3
mining,1999m3,6.9,4.1,-0.3,-0.9,-3.4,0.0,7.1,5.6,8.7,11.2,7.5,10.5,10.2
manufacturing,1999m3,-1.2,1.6,3.7,-14.6,-9.4,-6.5,1.5,4.6,0.0,-5.8,-2.3,-4.0,-0.8
construction,1999m3,10.3,2.4,13.2,3.0,4.0,16.0,11.2,13.3,-0.1,-14.0,-8.9,-10.7,-9.7
commerce,1999m3,0.6,2.7,4.1,-1.1,-2.3,0.4,0.3,0.2,-1.2,-8.7,-2.4,-6.5,-8.5
services,1999m3,1.7,4.0,4.2,1.7,1.8,3.1,2.7,2.7,3.0,0.3,0.3,0.0,0.1
gdp,1999m3,1.0,2.8,4.4,-3.7,-4.4,0.6,2.7,4.1,2.5,-1.7,0.8,0.4,0.7
