industry,vintage,tp_1997m12,tp_1998m1,tp_1998m2,tp_1998m3,tp_1998m4,tp_1998m5,tp_1998m6,tp_1998m7,tp_1998m8,tp_1998m9,tp_1998m10,tp_1998m11,tp_1998m12
agriculture,1999m2,10.3,0.2,4.8,7.8,4.9,-9.7,0.1,-2.2,1.4,9.4,11.5,16.8,17.6
fishing,1999m2,-78.2,-77.1,-44.9,-54.5,-80.3,-63.3,-30.0,1.4,25.2,-19.1,13.3,23.5,169.8
mining,1999m2,4.4,6.9,4.1,-0.3,-0.9,-3.4,0.0,7.1,5.6,8.7,11.2,7.5,10.5
manufacturing,1999m2,-2.8,-1.2,1.6,3.7,-14.6,-9.4,-6.5,1.5,4.6,0.0,-5.8,-2.3,-4.0
construction,1999m2,23.7,10.3,2.4,13.2,3.0,4.0,16.0,11.2,13.3,-0.1,-14.0,-8.9,-10.7
commerce,1999m2,7.6,0.4,2.5,3.9,-1.3,-2.5,0.3,0.3,0.2,-1.1,-8.6,-2.3,-6.4
services,1999m2,5.6,1.7,3.9,4.1,1.6,1.8,3.0,2.7,2.7,2.9,0.2,0.2,0.0
gdp,1999m2,4.4,0.9,2.8,4.4,-3.7,-4.4,0.6,2.6,4.1,2.5,-1.7,-1.7,0.4
