industry,vintage,tp_2008m8,tp_2008m9,tp_2008m10,tp_2008m11,tp_2008m12,tp_2009m1,tp_2009m2,tp_2009m3,tp_2009m4,tp_2009m5,tp_2009m6,tp_2009m7,tp_2009m8
agriculture,2009m10,10.0,6.4,8.7,7.7,5.1,-1.0,5.0,8.0,1.4,7.0,-4.8,1.4,1.7
fishing,2009m10,22.3,27.6,21.1,-8.6,5.2,-20.3,-15.3,-23.4,-24.2,26.1,-18.1,-11.0,-12.6
mining,2009m10,11.4,5.5,4.6,12.4,3.5,10.7,-1.8,2.6,2.8,1.5,-2.3,0.2,1.0
manufacturing,2009m10,8.6,12.4,4.7,1.4,4.1,-3.1,-7.0,-5.9,-13.5,-7.7,-12.2,-12.3,-9.8
electricity,2009m10,8.9,10.2,7.8,3.2,2.9,3.5,-1.7,1.7,0.4,2.0,-1.8,-1.9,0.3
construction,2009m10,10.3,19.7,11.8,10.2,10.3,4.5,4.7,6.3,-1.5,-0.6,-1.3,6.4,5.2
commerce,2009m10,15.0,18.7,14.3,8.0,4.6,1.7,-0.8,0.3,-2.3,-0.7,-3.4,-2.8,-1.7
services,2009m10,10.1,9.7,9.6,5.3,4.4,4.8,2.0,4.9,1.2,2.3,2.4,1.1,3.3
gdp,2009m10,10.6,11.6,9.2,5.8,4.7,2.8,0.2,2.5,-1.8,0.7,-2.1,-1.4,0.3
