industry,vintage,tp_2020m9,tp_2020m10,tp_2020m11,tp_2020m12,tp_2021m1,tp_2021m2,tp_2021m3,tp_2021m4,tp_2021m5,tp_2021m6,tp_2021m7,tp_2021m8,tp_2021m9
agriculture,2021m11,2.9,2.3,0.9,-0.8,1.7,0.3,-1.8,-5.2,-5.7,11.1,11.1,6.1,11.5
fishing,2021m11,9.3,9.0,-0.3,113.6,70.6,6.8,35.7,141.1,97.6,-37.7,-41.4,-29.9,-39.2
mining,2021m11,-12.6,-2.9,-4.9,-3.9,-8.4,-4.4,15.4,58.0,66.9,7.8,-0.9,3.1,11.1
manufacturing,2021m11,-2.4,-1.4,-2.4,9.9,7.7,1.0,51.2,115.3,83.6,19.1,6.7,11.6,7.0
electricity,2021m11,-1.8,-0.1,-0.4,-0.3,-0.1,-4.6,14.0,34.0,28.5,15.1,6.9,6.0,5.9
construction,2021m11,4.6,14.5,18.4,23.1,16.3,14.5,133.4,989.2,257.9,90.3,36.5,25.1,12.6
commerce,2021m11,-6.1,-3.8,-2.5,-1.6,-0.2,-5.7,12.5,158.3,104.1,38.1,13.3,9.9,7.4
services,2021m11,-7.5,-6.4,-5.2,-4.2,-3.0,-7.1,8.5,33.9,26.0,21.5,15.7,13.1,9.9
gdp,2021m11,-6.1,-3.2,-2.1,1.0,-0.8,-3.4,20.0,59.4,48.1,23.6,12.9,11.8,9.7
