industry,vintage,tp_2020m4,tp_2020m5,tp_2020m6,tp_2020m7,tp_2020m8,tp_2020m9,tp_2020m10,tp_2020m11,tp_2020m12,tp_2021m1,tp_2021m2,tp_2021m3,tp_2021m4
agriculture,2021m6,2.5,5.0,-0.8,-4.3,-2.5,3.2,2.3,1.3,-2.4,2.1,0.6,-1.9,-5.2
fishing,2021m6,-51.7,-46.3,46.2,23.0,-3.9,10.8,4.0,-2.2,108.5,74.9,8.1,33.6,132.1
mining,2021m6,-42.3,-45.8,-14.6,-6.3,-11.5,-12.6,-2.9,-5.1,-4.0,-8.5,-4.4,15.4,57.8
manufacturing,2021m6,-53.1,-44.3,-12.5,-8.8,-10.5,-3.3,-2.5,-2.9,9.4,5.8,0.8,50.3,114.1
electricity,2021m6,-25.5,-21.7,-10.6,-5.0,-2.6,-1.7,-0.1,-0.4,-0.3,-0.2,-4.6,14.0,33.6
construction,2021m6,-90.1,-66.2,-42.9,-12.5,-6.0,4.6,14.5,18.4,23.1,16.0,14.5,133.1,987.4
commerce,2021m6,-63.6,-49.6,-27.8,-10.5,-7.7,-6.1,-3.8,-2.5,-1.6,-0.8,-5.7,6.8,158.3
services,2021m6,-28.4,-22.2,-18.0,-13.6,-9.9,-7.6,-6.3,-5.5,-4.5,-3.2,-7.9,6.9,32.6
gdp,2021m6,-39.1,-32.6,-18.4,-11.3,-9.3,-6.2,-3.3,-2.5,0.6,-1.0,-3.8,18.2,58.5
