industry,vintage,tp_1996m6,tp_1996m7,tp_1996m8,tp_1996m9,tp_1996m10,tp_1996m11,tp_1996m12,tp_1997m1,tp_1997m2,tp_1997m3,tp_1997m4,tp_1997m5,tp_1997m6
agriculture,1997m8,14.6,-0.1,9.7,3.8,7.3,8.2,9.3,19.4,14.2,12.1,5.4,5.8,3.0
fishing,1997m8,17.8,17.5,-7.6,-11.1,-52.3,49.0,77.6,-17.3,-29.1,36.6,37.4,16.0,-20.7
mining,1997m8,3.4,7.2,2.7,1.7,6.7,2.0,2.0,2.5,5.2,6.0,6.7,6.6,3.2
manufacturing,1997m8,2.8,7.2,-0.2,0.3,-4.1,7.3,11.8,3.4,0.1,5.5,20.4,7.5,9.6
construction,1997m8,-12.0,-0.4,-6.7,-5.6,-3.7,-0.2,5.1,10.7,15.3,3.1,22.5,16.4,34.6
commerce,1997m8,1.9,7.2,-0.6,1.4,3.7,5.1,7.3,5.6,3.2,5.7,16.6,4.1,8.3
services,1997m8,4.0,5.4,1.5,1.7,2.5,3.9,5.1,3.3,3.1,3.9,9.4,4.6,7.1
gdp,1997m8,4.0,4.9,1.2,0.8,0.8,5.2,7.8,5.3,4.5,5.8,13.4,6.6,8.2
