industry,vintage,tp_2008m11,tp_2008m12,tp_2009m1,tp_2009m2,tp_2009m3,tp_2009m4,tp_2009m5,tp_2009m6,tp_2009m7,tp_2009m8,tp_2009m9,tp_2009m10,tp_2009m11
agriculture,2010m1,7.7,5.1,-1.2,4.9,8.2,1.8,6.5,-4.7,1.5,3.6,2.5,0.3,2.3
fishing,2010m1,-8.6,5.2,-17.8,-11.6,-17.6,-17.1,31.3,-12.5,-8.3,-9.4,0.1,-18.2,-5.7
mining,2010m1,12.4,3.5,10.7,-1.9,2.5,2.8,1.6,-2.2,0.3,1.1,-1.1,-0.5,-1.1
manufacturing,2010m1,1.4,4.1,-0.6,-6.9,-5.8,-14.0,-7.5,-13.6,-12.8,-10.9,-8.7,-6.5,-2.5
electricity,2010m1,3.2,2.9,3.5,-1.7,1.7,0.5,2.1,-1.8,-1.9,0.3,0.8,2.4,5.1
construction,2010m1,10.2,10.3,4.5,4.7,6.3,-1.5,-0.3,-1.3,6.4,5.2,3.3,10.7,13.8
commerce,2010m1,8.0,4.6,1.7,-0.8,0.3,-2.3,-0.7,-3.4,-2.8,-1.7,-0.7,-0.2,2.7
services,2010m1,5.3,4.4,4.6,1.9,5.7,1.0,2.2,2.4,1.1,3.2,2.5,2.5,6.7
gdp,2010m1,5.8,4.7,3.1,0.1,2.9,-1.9,0.7,-2.3,-1.4,0.2,0.0,0.8,4.2
