industry,vintage,tp_2009m1,tp_2009m2,tp_2009m3,tp_2009m4,tp_2009m5,tp_2009m6,tp_2009m7,tp_2009m8,tp_2009m9,tp_2009m10,tp_2009m11,tp_2009m12,tp_2010m1
agriculture,2010m3,-1.4,5.0,9.1,2.1,6.1,-5.0,1.2,3.6,2.3,0.8,2.7,2.2,6.0
fishing,2010m3,-17.5,-9.8,-15.0,-16.9,33.4,-8.9,-4.9,-12.5,-0.2,-18.8,-4.7,-21.7,-27.1
mining,2010m3,10.0,-1.0,2.4,2.2,1.4,-2.0,0.1,1.3,-1.2,0.1,0.1,-4.8,1.3
manufacturing,2010m3,-0.5,-6.7,-5.5,-13.6,-8.0,-13.1,-12.2,-10.4,-8.3,-5.9,-2.6,1.6,0.2
electricity,2010m3,3.5,-1.7,1.7,0.5,2.1,-1.8,-1.8,0.3,0.8,0.2,4.0,6.2,5.1
construction,2010m3,4.5,4.7,6.3,-1.5,-0.3,-1.3,6.4,5.2,3.3,10.7,13.8,19.7,10.2
commerce,2010m3,1.7,-0.8,0.3,-2.3,-0.7,-3.4,-2.8,-1.7,-0.7,-0.2,2.7,4.3,5.6
services,2010m3,4.5,1.7,4.8,1.2,2.1,1.9,1.3,1.6,2.4,3.9,5.6,6.0,3.4
gdp,2010m3,3.0,0.1,2.6,-1.7,0.5,-2.4,-1.2,-0.5,0.0,1.6,3.7,4.9,3.6
