industry,vintage,tp_2009m9,tp_2009m10,tp_2009m11,tp_2009m12,tp_2010m1,tp_2010m2,tp_2010m3,tp_2010m4,tp_2010m5,tp_2010m6,tp_2010m7,tp_2010m8,tp_2010m9
agriculture,2010m11,2.3,0.8,2.7,2.2,6.8,2.5,3.6,7.8,3.1,4.9,5.0,-0.8,4.1
fishing,2010m11,-0.2,-18.8,-4.7,-21.7,-24.1,-14.0,13.0,-25.6,-14.8,11.0,-15.8,-33.2,-36.1
mining,2010m11,-1.1,0.1,0.1,-4.8,1.6,3.2,-3.3,-3.4,-2.1,8.0,0.7,-5.5,-2.7
manufacturing,2010m11,-8.3,-5.9,-2.6,1.6,0.7,7.0,15.6,16.0,14.2,22.1,17.8,19.5,16.7
electricity,2010m11,0.8,0.2,4.0,6.2,5.2,6.2,7.9,7.9,7.2,10.9,10.6,7.9,6.8
construction,2010m11,3.3,10.7,13.8,19.7,10.2,16.1,24.1,21.1,20.9,22.7,12.3,14.2,23.0
commerce,2010m11,-0.7,-0.2,2.7,4.3,5.6,8.2,10.6,11.1,11.1,10.7,8.9,9.0,11.0
services,2010m11,2.4,3.9,5.6,6.0,3.4,4.4,7.1,7.9,8.6,10.4,8.4,9.6,9.5
gdp,2010m11,0.0,1.6,3.7,4.9,3.8,5.8,9.0,9.4,9.1,12.1,9.3,9.3,10.4
